,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-02 05:00:00+00:00,17,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,138.77742,True
2023-01-02 05:15:00+00:00,18,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,129.17726,False
2023-01-02 05:30:00+00:00,19,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,121.85092,False
2023-01-02 05:45:00+00:00,20,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,116.20619,False
2023-01-02 06:00:00+00:00,21,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,127.55096,True
2023-01-02 06:15:00+00:00,22,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,118.28578,False
2023-01-02 06:30:00+00:00,23,0.006249999999218745,0.0,0.0,0,0.0,0.0,-1000.0,0,126.39334,True
2023-01-02 06:45:00+00:00,24,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,121.32543,False
2023-01-02 07:00:00+00:00,25,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,127.74931,False
2023-01-02 07:15:00+00:00,26,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,128.41966,False
2023-01-02 07:30:00+00:00,27,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,128.13048,False
2023-01-02 07:45:00+00:00,28,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,127.99696,False
2023-01-02 08:00:00+00:00,29,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,129.66959,False
2023-01-02 08:15:00+00:00,30,0.006249999999218745,0.10967271851997881,0.0,0.10967271851997881,3.537867794013866,4.687586094984544,4.687586094984544,0,129.03365,False
2023-01-02 08:30:00+00:00,31,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,129.03365,False
2023-01-02 08:45:00+00:00,32,0.006249999999218745,0.09298633245463521,0.0,0.09298633245463521,2.9744272754290555,3.9995476586685856,3.9995476586685856,1,127.95116,False
2023-01-02 09:00:00+00:00,33,0.006249999999218745,0.07232383223083647,0.0,0.07232383223083647,2.1796177268437207,3.2446696904690144,3.2446696904690144,0,120.54769,False
2023-01-02 09:15:00+00:00,34,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,1,123.1168,False
2023-01-02 09:30:00+00:00,35,0.006249999999218745,0.15,0.0,0.15,4.74237675,6.50762325,6.50762325,0,126.46338,False
2023-01-02 09:45:00+00:00,36,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,124.9988,False
2023-01-02 10:00:00+00:00,37,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,112.60653,False
2023-01-02 10:15:00+00:00,38,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,3,128.1416,False
2023-01-02 10:30:00+00:00,39,0.006249999999218745,0.37844549714671133,0.0,0.37844549714671133,12.292452816613588,16.09095946938976,16.09095946938976,1,129.92574,False
2023-01-02 10:45:00+00:00,40,0.006249999999218745,0.16057052523462906,0.0,0.16057052523462906,5.41920705551116,6.6235823370860185,6.6235823370860185,0,134.9988,False
