,time,SOC,load,cost,newEVs
2023-10-18 13:45:00+00:00,27895,1.0,0.0,0.0,5939
2023-10-18 14:00:00+00:00,27896,1.0,0.0,0.0,5939
2023-10-18 14:15:00+00:00,27897,1.0,0.0,0.0,5939
2023-10-18 14:30:00+00:00,27898,1.0,0.0,0.0,5940
2023-10-18 14:45:00+00:00,27899,0.9375,0.04999999999999999,0.7211963749999998,5941
2023-10-18 15:00:00+00:00,27900,0.875,0.0655033082628794,0.9801413948149061,5941
2023-10-18 15:15:00+00:00,27901,0.8377585135201716,0.0,0.0,5941
2023-10-18 15:30:00+00:00,27902,0.9002585135201716,0.1,1.599876,5942
2023-10-18 15:45:00+00:00,27903,0.8615278635414191,0.0,0.0,5942
2023-10-18 16:00:00+00:00,27904,0.9240278635414191,0.1,1.68559275,5942
2023-10-18 16:15:00+00:00,27905,0.9865278635414191,0.1,1.7108075,5943
2023-10-18 16:30:00+00:00,27906,0.9240278635414191,0.04999999999999999,0.8515151249999998,5945
2023-10-18 16:45:00+00:00,27907,0.8615278635414191,0.1434276542136698,2.428500188396487,5945
2023-10-18 17:00:00+00:00,27908,0.9240278635414191,0.1,2.6841295,5946
2023-10-18 17:15:00+00:00,27909,0.8615278635414191,0.04999999999999999,0.8107278749999999,5946
2023-10-18 17:30:00+00:00,27910,0.8456081026073948,0.0,0.0,5946
2023-10-18 17:45:00+00:00,27911,0.9081081026073948,0.1,1.6403425,5946
2023-10-18 18:00:00+00:00,27912,0.9706081026073948,0.1,1.507593,5947
2023-10-18 18:15:00+00:00,27913,0.9081081026073948,0.021280112389550687,0.3293509162457707,5947
2023-10-18 18:30:00+00:00,27914,0.9706081026073948,0.1,1.55884375,5947
2023-10-18 18:45:00+00:00,27915,1.0,0.04702703582816828,0.8713667684822798,5947
2023-10-18 19:00:00+00:00,27916,1.0,0.0,0.0,5948
2023-10-18 19:15:00+00:00,27917,0.9375,0.04999999999999999,0.9218268749999998,5948
2023-10-18 19:30:00+00:00,27918,0.9357983792653513,0.0,0.0,5949
2023-10-18 19:45:00+00:00,27919,0.8819027833250511,0.0,0.0,5949
2023-10-18 20:00:00+00:00,27920,0.9444027833250511,0.1,1.8180067500000001,5950
2023-10-18 20:15:00+00:00,27921,0.8819027833250511,0.021712722148960154,0.45290724547751565,5951
2023-10-18 20:30:00+00:00,27922,0.8194027833250511,0.03771576028211457,0.938678610815533,5951
2023-10-18 20:45:00+00:00,27923,0.8819027833250511,0.1,2.72589425,5951
2023-10-18 21:00:00+00:00,27924,0.9444027833250511,0.1,2.58355725,5952
2023-10-18 21:15:00+00:00,27925,0.8819027833250511,0.02886323597866769,0.792854764179155,5952
2023-10-18 21:30:00+00:00,27926,0.9444027833250511,0.1,2.71555025,5952
2023-10-18 21:45:00+00:00,27927,1.0,0.08895554667991822,2.302106167249274,5953
2023-10-18 22:00:00+00:00,27928,0.9375,0.01880237350574701,0.46533857872165363,5954
2023-10-18 22:15:00+00:00,27929,0.875,0.03384709732638133,0.8316482281612109,5954
2023-10-18 22:30:00+00:00,27930,0.9375,0.1,2.44227425,5954
2023-10-18 22:45:00+00:00,27931,1.0,0.1,2.3439010000000002,5954
2023-10-18 23:00:00+00:00,27932,1.0,0.0,0.0,5954
2023-10-18 23:15:00+00:00,27933,1.0,0.0,0.0,5955
2023-10-18 23:30:00+00:00,27934,0.9491386610828566,0.0,0.0,5957
2023-10-18 23:45:00+00:00,27935,0.8866386610828566,0.08358429094603995,1.7757254844293358,5957
2023-10-19 00:00:00+00:00,27936,0.9491386610828566,0.1,2.13784775,5957
2023-10-19 00:15:00+00:00,27937,1.0,0.08137814226742944,1.715458969920928,5960
2023-10-19 00:30:00+00:00,27938,0.9375,0.1905105034010803,3.797381090722577,5961
2023-10-19 00:45:00+00:00,27939,0.875,0.04999999999999999,1.0747151249999998,5961
2023-10-19 01:00:00+00:00,27940,0.8414738548068523,0.0,0.0,5962
2023-10-19 01:15:00+00:00,27941,0.7789738548068523,0.04200257983485378,0.8751732088969342,5964
2023-10-19 01:30:00+00:00,27942,0.7164738548068523,0.1532314650960969,2.9240160648978417,5964
2023-10-19 01:45:00+00:00,27943,0.6770282744257784,0.0,0.0,5965
2023-10-19 02:00:00+00:00,27944,0.6145282744257784,0.027059298424000955,0.6079845525695078,5965
2023-10-19 02:15:00+00:00,27945,0.6770282744257784,0.1,2.05617975,5967
2023-10-19 02:30:00+00:00,27946,0.6145282744257784,0.11256529682467761,2.110565545873658,5967
2023-10-19 02:45:00+00:00,27947,0.5990462046905718,0.0,0.0,5967
2023-10-19 03:00:00+00:00,27948,0.6615462046905718,0.1,1.7499700000000002,5967
2023-10-19 03:15:00+00:00,27949,0.7240462046905718,0.1,1.6950332499999998,5967
2023-10-19 03:30:00+00:00,27950,0.7865462046905718,0.1,1.7586220000000001,5967
2023-10-19 03:45:00+00:00,27951,0.8490462046905718,0.1,1.73406375,5967
2023-10-19 04:00:00+00:00,27952,0.9115462046905718,0.1,1.7997450000000002,5967
2023-10-19 04:15:00+00:00,27953,0.9740462046905718,0.1,1.7563587500000002,5967
2023-10-19 04:30:00+00:00,27954,1.0,0.04152607249508514,0.7041783743354062,5969
2023-10-19 04:45:00+00:00,27955,0.9375,0.17449060315965023,2.9238247458011895,5969
2023-10-19 05:00:00+00:00,27956,0.9125124602266736,0.0,0.0,5970
2023-10-19 05:15:00+00:00,27957,0.8500124602266736,0.04999999999999999,0.8728812499999998,5970
2023-10-19 05:30:00+00:00,27958,0.8342672328119387,0.0,0.0,5970
2023-10-19 05:45:00+00:00,27959,0.8967672328119387,0.1,1.66793825,5970
2023-10-19 06:00:00+00:00,27960,0.9592672328119387,0.1,1.6923145000000002,5971
2023-10-19 06:15:00+00:00,27961,0.8967672328119387,0.010201258228250548,0.17915156414279548,5971
2023-10-19 06:30:00+00:00,27962,0.9592672328119387,0.1,1.7560210000000003,5971
2023-10-19 06:45:00+00:00,27963,1.0,0.06517242750089806,1.1544808367888524,5972
2023-10-19 07:00:00+00:00,27964,0.9375,0.019576555222732966,0.3587737035418483,5973
2023-10-19 07:15:00+00:00,27965,0.8946179953146275,0.0,0.0,5973
2023-10-19 07:30:00+00:00,27966,0.9571179953146275,0.1,1.8931295,5973
2023-10-19 07:45:00+00:00,27967,1.0,0.06861120749659602,1.3338025598459018,5974
2023-10-19 08:00:00+00:00,27968,0.9500661903296271,0.0,0.0,5974
2023-10-19 08:15:00+00:00,27969,1.0,0.07989409547259659,1.5423457260717817,5974
2023-10-19 08:30:00+00:00,27970,1.0,0.0,0.0,5974
2023-10-19 08:45:00+00:00,27971,1.0,0.0,0.0,5974
2023-10-19 09:00:00+00:00,27972,1.0,0.0,0.0,5974
2023-10-19 09:15:00+00:00,27973,1.0,0.0,0.0,5975
2023-10-19 09:30:00+00:00,27974,0.9375,0.04999999999999999,1.2228556249999998,5975
2023-10-19 09:45:00+00:00,27975,0.9189855529171918,0.0,0.0,5975
2023-10-19 10:00:00+00:00,27976,0.9814855529171918,0.1,2.2390265,5976
2023-10-19 10:15:00+00:00,27977,0.9189855529171918,0.04999999999999999,1.2830219999999999,5976
2023-10-19 10:30:00+00:00,27978,0.8845229399905224,0.0,0.0,5976
2023-10-19 10:45:00+00:00,27979,0.9470229399905224,0.1,2.7211505000000002,5976
2023-10-19 11:00:00+00:00,27980,1.0,0.08476329601516408,2.1868991825301944,5976
2023-10-19 11:15:00+00:00,27981,1.0,0.0,0.0,5976
2023-10-19 11:30:00+00:00,27982,1.0,0.0,0.0,5976
2023-10-19 11:45:00+00:00,27983,1.0,0.0,0.0,5977
2023-10-19 12:00:00+00:00,27984,0.9375,0.03233932052240737,0.6724158070519631,5977
2023-10-19 12:15:00+00:00,27985,1.0,0.1,2.18009025,5978
2023-10-19 12:30:00+00:00,27986,0.9375,0.04999999999999999,0.9807493749999998,5978
2023-10-19 12:45:00+00:00,27987,0.9044010897498689,0.0,0.0,5978
2023-10-19 13:00:00+00:00,27988,0.9669010897498689,0.1,2.43168,5978
2023-10-19 13:15:00+00:00,27989,1.0,0.05295825640020979,0.8213589903431558,5979
2023-10-19 13:30:00+00:00,27990,0.9454048810664664,0.0,0.0,5979
2023-10-19 13:45:00+00:00,27991,1.0,0.08735219029365382,1.2185510436703053,5979
2023-10-19 14:00:00+00:00,27992,1.0,0.0,0.0,5979
2023-10-19 14:15:00+00:00,27993,1.0,0.0,0.0,5979
2023-10-19 14:30:00+00:00,27994,1.0,0.0,0.0,5979
2023-10-19 14:45:00+00:00,27995,1.0,0.0,0.0,5979
2023-10-19 15:00:00+00:00,27996,1.0,0.0,0.0,5979
2023-10-19 15:15:00+00:00,27997,1.0,0.0,0.0,5980
2023-10-19 15:30:00+00:00,27998,0.9375,0.01743613964105535,0.16678630913384612,5981
2023-10-19 15:45:00+00:00,27999,0.875,0.04999999999999999,0.5189896249999999,5981
2023-10-19 16:00:00+00:00,28000,0.8368551935610256,0.0,0.0,5981
2023-10-19 16:15:00+00:00,28001,0.8993551935610256,0.1,1.091321,5982
2023-10-19 16:30:00+00:00,28002,0.8368551935610256,0.006867619329755131,0.06653389095477917,5982
2023-10-19 16:45:00+00:00,28003,0.8993551935610256,0.1,1.1377105,5982
2023-10-19 17:00:00+00:00,28004,0.9618551935610256,0.1,1.1380190000000001,5982
2023-10-19 17:15:00+00:00,28005,1.0,0.06103169030235911,0.8177878784582049,5983
2023-10-19 17:30:00+00:00,28006,0.952947133491562,0.0,0.0,5983
2023-10-19 17:45:00+00:00,28007,1.0,0.07528458641350078,1.0499858454045898,5983
2023-10-19 18:00:00+00:00,28008,1.0,0.0,0.0,5983
2023-10-19 18:15:00+00:00,28009,1.0,0.0,0.0,5983
2023-10-19 18:30:00+00:00,28010,1.0,0.0,0.0,5983
2023-10-19 18:45:00+00:00,28011,1.0,0.0,0.0,5984
2023-10-19 19:00:00+00:00,28012,0.9375,0.04999999999999999,0.6419111249999999,5984
2023-10-19 19:15:00+00:00,28013,0.9295733868728587,0.0,0.0,5984
2023-10-19 19:30:00+00:00,28014,0.9920733868728587,0.1,2.20477025,5984
2023-10-19 19:45:00+00:00,28015,1.0,0.01268258100342603,0.3597710239888224,5984
2023-10-19 20:00:00+00:00,28016,1.0,0.0,0.0,5984
2023-10-19 20:15:00+00:00,28017,1.0,0.0,0.0,5984
2023-10-19 20:30:00+00:00,28018,1.0,0.0,0.0,5984
2023-10-19 20:45:00+00:00,28019,1.0,0.0,0.0,5984
2023-10-19 21:00:00+00:00,28020,1.0,0.0,0.0,5984
2023-10-19 21:15:00+00:00,28021,1.0,0.0,0.0,5984
2023-10-19 21:30:00+00:00,28022,1.0,0.0,0.0,5984
2023-10-19 21:45:00+00:00,28023,1.0,0.0,0.0,5984
2023-10-19 22:00:00+00:00,28024,1.0,0.0,0.0,5984
2023-10-19 22:15:00+00:00,28025,1.0,0.0,0.0,5984
2023-10-19 22:30:00+00:00,28026,1.0,0.0,0.0,5984
2023-10-19 22:45:00+00:00,28027,1.0,0.0,0.0,5984
2023-10-19 23:00:00+00:00,28028,1.0,0.0,0.0,5984
2023-10-19 23:15:00+00:00,28029,1.0,0.0,0.0,5984
2023-10-19 23:30:00+00:00,28030,1.0,0.0,0.0,5984
2023-10-19 23:45:00+00:00,28031,1.0,0.0,0.0,5984
2023-10-20 00:00:00+00:00,28032,1.0,0.0,0.0,5984
2023-10-20 00:15:00+00:00,28033,1.0,0.0,0.0,5984
2023-10-20 00:30:00+00:00,28034,1.0,0.0,0.0,5984
2023-10-20 00:45:00+00:00,28035,1.0,0.0,0.0,5984
2023-10-20 01:00:00+00:00,28036,1.0,0.0,0.0,5985
2023-10-20 01:15:00+00:00,28037,0.9375,0.04999999999999999,1.1056206249999998,5985
2023-10-20 01:30:00+00:00,28038,1.0,0.1,2.170513,5985
2023-10-20 01:45:00+00:00,28039,1.0,0.0,0.0,5985
2023-10-20 02:00:00+00:00,28040,1.0,0.0,0.0,5985
2023-10-20 02:15:00+00:00,28041,1.0,0.0,0.0,5985
2023-10-20 02:30:00+00:00,28042,1.0,0.0,0.0,5985
2023-10-20 02:45:00+00:00,28043,1.0,0.0,0.0,5985
2023-10-20 03:00:00+00:00,28044,1.0,0.0,0.0,5985
2023-10-20 03:15:00+00:00,28045,1.0,0.0,0.0,5985
2023-10-20 03:30:00+00:00,28046,1.0,0.0,0.0,5985
2023-10-20 03:45:00+00:00,28047,1.0,0.0,0.0,5986
2023-10-20 04:00:00+00:00,28048,0.9435116298916606,0.0,0.0,5986
2023-10-20 04:15:00+00:00,28049,1.0,0.09038139217334305,1.5298259476458629,5986
2023-10-20 04:30:00+00:00,28050,1.0,0.0,0.0,5986
2023-10-20 04:45:00+00:00,28051,1.0,0.0,0.0,5986
2023-10-20 05:00:00+00:00,28052,1.0,0.0,0.0,5986
2023-10-20 05:15:00+00:00,28053,1.0,0.0,0.0,5986
2023-10-20 05:30:00+00:00,28054,1.0,0.0,0.0,5986
2023-10-20 05:45:00+00:00,28055,1.0,0.0,0.0,5986
2023-10-20 06:00:00+00:00,28056,1.0,0.0,0.0,5986
2023-10-20 06:15:00+00:00,28057,1.0,0.0,0.0,5986
2023-10-20 06:30:00+00:00,28058,1.0,0.0,0.0,5986
2023-10-20 06:45:00+00:00,28059,1.0,0.0,0.0,5986
2023-10-20 07:00:00+00:00,28060,1.0,0.0,0.0,5986
2023-10-20 07:15:00+00:00,28061,1.0,0.0,0.0,5986
2023-10-20 07:30:00+00:00,28062,1.0,0.0,0.0,5986
2023-10-20 07:45:00+00:00,28063,1.0,0.0,0.0,5986
2023-10-20 08:00:00+00:00,28064,1.0,0.0,0.0,5987
2023-10-20 08:15:00+00:00,28065,0.9475472828916626,0.0,0.0,5987
2023-10-20 08:30:00+00:00,28066,1.0,0.0839243473733399,1.5930150351278938,5987
2023-10-20 08:45:00+00:00,28067,1.0,0.0,0.0,5987
2023-10-20 09:00:00+00:00,28068,1.0,0.0,0.0,5987
2023-10-20 09:15:00+00:00,28069,1.0,0.0,0.0,5987
2023-10-20 09:30:00+00:00,28070,1.0,0.0,0.0,5987
2023-10-20 09:45:00+00:00,28071,1.0,0.0,0.0,5987
2023-10-20 10:00:00+00:00,28072,1.0,0.0,0.0,5987
2023-10-20 10:15:00+00:00,28073,1.0,0.0,0.0,5987
2023-10-20 10:30:00+00:00,28074,1.0,0.0,0.0,5987
2023-10-20 10:45:00+00:00,28075,1.0,0.0,0.0,5987
2023-10-20 11:00:00+00:00,28076,1.0,0.0,0.0,5987
2023-10-20 11:15:00+00:00,28077,1.0,0.0,0.0,5987
2023-10-20 11:30:00+00:00,28078,1.0,0.0,0.0,5987
2023-10-20 11:45:00+00:00,28079,1.0,0.0,0.0,5987
2023-10-20 12:00:00+00:00,28080,1.0,0.0,0.0,5987
2023-10-20 12:15:00+00:00,28081,1.0,0.0,0.0,5987
2023-10-20 12:30:00+00:00,28082,1.0,0.0,0.0,5987
2023-10-20 12:45:00+00:00,28083,1.0,0.0,0.0,5987
2023-10-20 13:00:00+00:00,28084,1.0,0.0,0.0,5987
2023-10-20 13:15:00+00:00,28085,1.0,0.0,0.0,5987
2023-10-20 13:30:00+00:00,28086,1.0,0.0,0.0,5987
2023-10-20 13:45:00+00:00,28087,1.0,0.0,0.0,5987
2023-10-20 14:00:00+00:00,28088,1.0,0.0,0.0,5987
2023-10-20 14:15:00+00:00,28089,1.0,0.0,0.0,5987
2023-10-20 14:30:00+00:00,28090,1.0,0.0,0.0,5987
2023-10-20 14:45:00+00:00,28091,1.0,0.0,0.0,5987
2023-10-20 15:00:00+00:00,28092,1.0,0.0,0.0,5987
2023-10-20 15:15:00+00:00,28093,1.0,0.0,0.0,5987
2023-10-20 15:30:00+00:00,28094,1.0,0.0,0.0,5987
2023-10-20 15:45:00+00:00,28095,1.0,0.0,0.0,5987
2023-10-20 16:00:00+00:00,28096,1.0,0.0,0.0,5987
2023-10-20 16:15:00+00:00,28097,1.0,0.0,0.0,5987
2023-10-20 16:30:00+00:00,28098,1.0,0.0,0.0,5987
2023-10-20 16:45:00+00:00,28099,1.0,0.0,0.0,5987
2023-10-20 17:00:00+00:00,28100,1.0,0.0,0.0,5987
2023-10-20 17:15:00+00:00,28101,1.0,0.0,0.0,5987
2023-10-20 17:30:00+00:00,28102,1.0,0.0,0.0,5987
2023-10-20 17:45:00+00:00,28103,1.0,0.0,0.0,5987
2023-10-20 18:00:00+00:00,28104,1.0,0.0,0.0,5987
2023-10-20 18:15:00+00:00,28105,1.0,0.0,0.0,5987
2023-10-20 18:30:00+00:00,28106,1.0,0.0,0.0,5987
2023-10-20 18:45:00+00:00,28107,1.0,0.0,0.0,5987
2023-10-20 19:00:00+00:00,28108,1.0,0.0,0.0,5987
2023-10-20 19:15:00+00:00,28109,1.0,0.0,0.0,5987
2023-10-20 19:30:00+00:00,28110,1.0,0.0,0.0,5987
2023-10-20 19:45:00+00:00,28111,1.0,0.0,0.0,5987
2023-10-20 20:00:00+00:00,28112,1.0,0.0,0.0,5987
2023-10-20 20:15:00+00:00,28113,1.0,0.0,0.0,5987
2023-10-20 20:30:00+00:00,28114,1.0,0.0,0.0,5987
2023-10-20 20:45:00+00:00,28115,1.0,0.0,0.0,5987
2023-10-20 21:00:00+00:00,28116,1.0,0.0,0.0,5987
2023-10-20 21:15:00+00:00,28117,1.0,0.0,0.0,5987
2023-10-20 21:30:00+00:00,28118,1.0,0.0,0.0,5987
2023-10-20 21:45:00+00:00,28119,1.0,0.0,0.0,5987
2023-10-20 22:00:00+00:00,28120,1.0,0.0,0.0,5987
2023-10-20 22:15:00+00:00,28121,1.0,0.0,0.0,5987
2023-10-20 22:30:00+00:00,28122,1.0,0.0,0.0,5987
2023-10-20 22:45:00+00:00,28123,1.0,0.0,0.0,5987
2023-10-20 23:00:00+00:00,28124,1.0,0.0,0.0,5987
2023-10-20 23:15:00+00:00,28125,1.0,0.0,0.0,5987
2023-10-20 23:30:00+00:00,28126,1.0,0.0,0.0,5987
2023-10-20 23:45:00+00:00,28127,1.0,0.0,0.0,5987
2023-10-21 00:00:00+00:00,28128,1.0,0.0,0.0,5987
2023-10-21 00:15:00+00:00,28129,1.0,0.0,0.0,5987
2023-10-21 00:30:00+00:00,28130,1.0,0.0,0.0,5987
2023-10-21 00:45:00+00:00,28131,1.0,0.0,0.0,5987
2023-10-21 01:00:00+00:00,28132,1.0,0.0,0.0,5987
2023-10-21 01:15:00+00:00,28133,1.0,0.0,0.0,5987
2023-10-21 01:30:00+00:00,28134,1.0,0.0,0.0,5987
2023-10-21 01:45:00+00:00,28135,1.0,0.0,0.0,5987
2023-10-21 02:00:00+00:00,28136,1.0,0.0,0.0,5987
2023-10-21 02:15:00+00:00,28137,1.0,0.0,0.0,5987
2023-10-21 02:30:00+00:00,28138,1.0,0.0,0.0,5987
2023-10-21 02:45:00+00:00,28139,1.0,0.0,0.0,5987
2023-10-21 03:00:00+00:00,28140,1.0,0.0,0.0,5987
2023-10-21 03:15:00+00:00,28141,1.0,0.0,0.0,5987
2023-10-21 03:30:00+00:00,28142,1.0,0.0,0.0,5987
2023-10-21 03:45:00+00:00,28143,1.0,0.0,0.0,5987
2023-10-21 04:00:00+00:00,28144,1.0,0.0,0.0,5987
2023-10-21 04:15:00+00:00,28145,1.0,0.0,0.0,5987
2023-10-21 04:30:00+00:00,28146,1.0,0.0,0.0,5987
2023-10-21 04:45:00+00:00,28147,1.0,0.0,0.0,5987
2023-10-21 05:00:00+00:00,28148,1.0,0.0,0.0,5987
2023-10-21 05:15:00+00:00,28149,1.0,0.0,0.0,5987
2023-10-21 05:30:00+00:00,28150,1.0,0.0,0.0,5987
2023-10-21 05:45:00+00:00,28151,1.0,0.0,0.0,5987
2023-10-21 06:00:00+00:00,28152,1.0,0.0,0.0,5987
2023-10-21 06:15:00+00:00,28153,1.0,0.0,0.0,5987
2023-10-21 06:30:00+00:00,28154,1.0,0.0,0.0,5987
2023-10-21 06:45:00+00:00,28155,1.0,0.0,0.0,5987
2023-10-21 07:00:00+00:00,28156,1.0,0.0,0.0,5987
2023-10-21 07:15:00+00:00,28157,1.0,0.0,0.0,5987
2023-10-21 07:30:00+00:00,28158,1.0,0.0,0.0,5987
2023-10-21 07:45:00+00:00,28159,1.0,0.0,0.0,5987
2023-10-21 08:00:00+00:00,28160,1.0,0.0,0.0,5987
2023-10-21 08:15:00+00:00,28161,1.0,0.0,0.0,5987
2023-10-21 08:30:00+00:00,28162,1.0,0.0,0.0,5987
2023-10-21 08:45:00+00:00,28163,1.0,0.0,0.0,5987
2023-10-21 09:00:00+00:00,28164,1.0,0.0,0.0,5987
2023-10-21 09:15:00+00:00,28165,1.0,0.0,0.0,5987
2023-10-21 09:30:00+00:00,28166,1.0,0.0,0.0,5987
2023-10-21 09:45:00+00:00,28167,1.0,0.0,0.0,5987
2023-10-21 10:00:00+00:00,28168,1.0,0.0,0.0,5987
2023-10-21 10:15:00+00:00,28169,1.0,0.0,0.0,5987
2023-10-21 10:30:00+00:00,28170,1.0,0.0,0.0,5987
2023-10-21 10:45:00+00:00,28171,1.0,0.0,0.0,5987
2023-10-21 11:00:00+00:00,28172,1.0,0.0,0.0,5987
2023-10-21 11:15:00+00:00,28173,1.0,0.0,0.0,5987
2023-10-21 11:30:00+00:00,28174,1.0,0.0,0.0,5987
2023-10-21 11:45:00+00:00,28175,1.0,0.0,0.0,5987
2023-10-21 12:00:00+00:00,28176,1.0,0.0,0.0,5987
2023-10-21 12:15:00+00:00,28177,1.0,0.0,0.0,5987
2023-10-21 12:30:00+00:00,28178,1.0,0.0,-0.0,5987
2023-10-21 12:45:00+00:00,28179,1.0,0.0,-0.0,5987
2023-10-21 13:00:00+00:00,28180,1.0,0.0,0.0,5987
2023-10-21 13:15:00+00:00,28181,1.0,0.0,-0.0,5987
2023-10-21 13:30:00+00:00,28182,1.0,0.0,-0.0,5987
2023-10-21 13:45:00+00:00,28183,1.0,0.0,-0.0,5987
2023-10-21 14:00:00+00:00,28184,1.0,0.0,0.0,5987
2023-10-21 14:15:00+00:00,28185,1.0,0.0,0.0,5987
2023-10-21 14:30:00+00:00,28186,1.0,0.0,0.0,5987
2023-10-21 14:45:00+00:00,28187,1.0,0.0,0.0,5987
2023-10-21 15:00:00+00:00,28188,1.0,0.0,0.0,5987
2023-10-21 15:15:00+00:00,28189,1.0,0.0,0.0,5987
2023-10-21 15:30:00+00:00,28190,1.0,0.0,0.0,5987
2023-10-21 15:45:00+00:00,28191,1.0,0.0,-0.0,5987
2023-10-21 16:00:00+00:00,28192,1.0,0.0,-0.0,5987
2023-10-21 16:15:00+00:00,28193,1.0,0.0,0.0,5987
2023-10-21 16:30:00+00:00,28194,1.0,0.0,-0.0,5987
2023-10-21 16:45:00+00:00,28195,1.0,0.0,-0.0,5987
2023-10-21 17:00:00+00:00,28196,1.0,0.0,-0.0,5987
2023-10-21 17:15:00+00:00,28197,1.0,0.0,-0.0,5987
2023-10-21 17:30:00+00:00,28198,1.0,0.0,-0.0,5987
2023-10-21 17:45:00+00:00,28199,1.0,0.0,-0.0,5987
2023-10-21 18:00:00+00:00,28200,1.0,0.0,0.0,5987
2023-10-21 18:15:00+00:00,28201,1.0,0.0,0.0,5987
2023-10-21 18:30:00+00:00,28202,1.0,0.0,0.0,5987
2023-10-21 18:45:00+00:00,28203,1.0,0.0,0.0,5987
2023-10-21 19:00:00+00:00,28204,1.0,0.0,-0.0,5988
2023-10-21 19:15:00+00:00,28205,0.9375,0.04999999999999999,0.16288562499999995,5988
2023-10-21 19:30:00+00:00,28206,0.9134386863423312,0.0,0.0,5988
2023-10-21 19:45:00+00:00,28207,0.9759386863423312,0.1,1.7538675000000001,5989
2023-10-21 20:00:00+00:00,28208,0.9134386863423312,0.003133975094634686,0.03323333003827609,5989
2023-10-21 20:15:00+00:00,28209,0.9759386863423312,0.1,1.26345025,5989
2023-10-21 20:30:00+00:00,28210,1.0,0.03849810185227014,0.5620981770166398,5989
2023-10-21 20:45:00+00:00,28211,1.0,0.0,0.0,5989
2023-10-21 21:00:00+00:00,28212,1.0,0.0,0.0,5989
2023-10-21 21:15:00+00:00,28213,1.0,0.0,0.0,5989
2023-10-21 21:30:00+00:00,28214,1.0,0.0,0.0,5990
2023-10-21 21:45:00+00:00,28215,0.9375,0.029625665223008357,0.5334921654329332,5990
2023-10-21 22:00:00+00:00,28216,1.0,0.1,1.80023875,5990
2023-10-21 22:15:00+00:00,28217,1.0,0.0,0.0,5990
2023-10-21 22:30:00+00:00,28218,1.0,0.0,0.0,5990
2023-10-21 22:45:00+00:00,28219,1.0,0.0,0.0,5990
2023-10-21 23:00:00+00:00,28220,1.0,0.0,0.0,5990
2023-10-21 23:15:00+00:00,28221,1.0,0.0,0.0,5990
2023-10-21 23:30:00+00:00,28222,1.0,0.0,0.0,5990
2023-10-21 23:45:00+00:00,28223,1.0,0.0,0.0,5990
2023-10-22 00:00:00+00:00,28224,1.0,0.0,0.0,5990
2023-10-22 00:15:00+00:00,28225,1.0,0.0,0.0,5990
2023-10-22 00:30:00+00:00,28226,1.0,0.0,0.0,5991
2023-10-22 00:45:00+00:00,28227,0.9375,0.04999999999999999,0.6517641249999998,5991
2023-10-22 01:00:00+00:00,28228,0.9137214932508754,0.0,0.0,5992
2023-10-22 01:15:00+00:00,28229,0.8624089427471767,0.0,0.0,5992
2023-10-22 01:30:00+00:00,28230,0.9249089427471767,0.1,1.3007945,5993
2023-10-22 01:45:00+00:00,28231,0.8624089427471767,0.003219774554110613,0.04152993205930395,5993
2023-10-22 02:00:00+00:00,28232,0.9249089427471767,0.1,1.2919185000000002,5993
2023-10-22 02:15:00+00:00,28233,0.9874089427471767,0.1,1.23282175,5993
2023-10-22 02:30:00+00:00,28234,1.0,0.02014569160451725,0.24177846742738474,5993
2023-10-22 02:45:00+00:00,28235,1.0,0.0,0.0,5993
2023-10-22 03:00:00+00:00,28236,1.0,0.0,0.0,5993
2023-10-22 03:15:00+00:00,28237,1.0,0.0,0.0,5993
2023-10-22 03:30:00+00:00,28238,1.0,0.0,0.0,5994
2023-10-22 03:45:00+00:00,28239,0.9474561505669206,0.0,0.0,5994
2023-10-22 04:00:00+00:00,28240,1.0,0.0840701590929271,1.182464652550827,5994
2023-10-22 04:15:00+00:00,28241,1.0,0.0,0.0,5994
2023-10-22 04:30:00+00:00,28242,1.0,0.0,0.0,5994
2023-10-22 04:45:00+00:00,28243,1.0,0.0,0.0,5994
2023-10-22 05:00:00+00:00,28244,1.0,0.0,0.0,5994
2023-10-22 05:15:00+00:00,28245,1.0,0.0,0.0,5995
2023-10-22 05:30:00+00:00,28246,0.9375,0.04999999999999999,0.7043389999999998,5995
2023-10-22 05:45:00+00:00,28247,0.920750493058627,0.0,0.0,5995
2023-10-22 06:00:00+00:00,28248,0.983250493058627,0.1,1.408206,5995
2023-10-22 06:15:00+00:00,28249,1.0,0.026799211106196808,0.3778946708380647,5995
2023-10-22 06:30:00+00:00,28250,1.0,0.0,0.0,5995
2023-10-22 06:45:00+00:00,28251,1.0,0.0,0.0,5996
2023-10-22 07:00:00+00:00,28252,0.9375,0.040490216660334005,0.5449945709030546,5996
2023-10-22 07:15:00+00:00,28253,1.0,0.1,1.408589,5996
2023-10-22 07:30:00+00:00,28254,1.0,0.0,0.0,5996
2023-10-22 07:45:00+00:00,28255,1.0,0.0,0.0,5996
2023-10-22 08:00:00+00:00,28256,1.0,0.0,0.0,5997
2023-10-22 08:15:00+00:00,28257,0.9375,0.04999999999999999,0.6943748749999998,5997
2023-10-22 08:30:00+00:00,28258,1.0,0.1,1.5154815,5997
2023-10-22 08:45:00+00:00,28259,1.0,0.0,0.0,5997
2023-10-22 09:00:00+00:00,28260,1.0,0.0,0.0,5997
2023-10-22 09:15:00+00:00,28261,1.0,0.0,0.0,5997
